0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,is_fake
15810.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,44960.0,-10.0,-10.0,-10.0,-10.0,45700.0,38850.0,50660.0,39260.0,13640.0,6492.0,4176.0,4370.0,8590.0,9130.0,6530.0,8730.0,6996.0,4120.0,2390.0,1499.0,1255.0,1039.0,1514.0,3250.0,4400.0,4464.0,4412.0,2902.0,2574.0,2250.0,1167.0,1040.0,1141.0,914.0,714.5,517.0,738.0,790.0,339.2,243.5,230.8,255.6,238.1,228.6,173.9,137.5,100.2,128.4,216.2,277.8,225.6,150.5,93.1,40.8,27.25,37.28,72.06,113.94,127.8,181.6,178.8,183.0,142.8,173.6,215.0,224.8,196.6,177.0,108.8,92.06,99.06,112.1,55.4,34.75,47.75,52.53,30.9,29.45,28.11,19.88,18.22,20.55,18.38,16.25,21.08,27.9,23.67,10.945,8.64,15.42,16.9,0
61470.0,-10.0,-10.0,-10.0,-10.0,-10.0,61700.0,32160.0,14310.0,36300.0,53860.0,53340.0,42000.0,12800.0,6156.0,2616.0,2666.0,4696.0,5748.0,5868.0,7056.0,4572.0,3382.0,3144.0,4160.0,4640.0,2802.0,1242.0,483.2,569.0,683.0,675.0,839.0,961.5,827.0,1385.0,2304.0,2854.0,3270.0,3526.0,3294.0,3012.0,2784.0,2320.0,1961.0,2430.0,3728.0,2972.0,2410.0,3064.0,2264.0,1858.0,1973.0,2210.0,2150.0,2698.0,2586.0,1485.0,1330.0,1567.0,870.0,382.5,338.2,258.8,274.5,429.0,458.5,639.0,629.0,464.5,529.5,558.0,516.0,765.5,718.0,334.0,368.8,298.5,319.5,279.5,272.2,301.2,304.2,196.9,181.6,171.1,126.6,107.25,116.9,94.7,74.7,58.94,46.3,34.0,25.33,26.1,22.58,12.914,14.46,21.7,18.61,0
16460.0,-10.0,-10.0,-10.0,-10.0,-10.0,61440.0,65120.0,62620.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,52000.0,17700.0,11464.0,16360.0,18400.0,10376.0,3998.0,1736.0,1074.0,874.0,866.0,551.5,274.0,473.2,551.0,527.0,575.5,917.0,1486.0,2184.0,3006.0,3520.0,4452.0,4892.0,4356.0,2524.0,1104.0,728.5,535.5,330.5,500.8,797.5,1013.0,1033.0,1094.0,916.0,626.0,465.5,844.0,1042.0,488.8,294.5,185.6,128.5,57.2,45.34,51.53,53.44,30.61,26.45,36.25,45.34,52.4,58.3,90.6,89.9,86.5,102.56,135.9,177.2,184.8,119.6,58.97,60.16,58.62,63.56,53.4,41.0,41.3,49.28,48.47,39.16,35.6,25.1,22.2,17.67,17.6,22.58,24.78,19.75,14.43,7.023,6.887,11.72,12.52,0
8600.0,57400.0,-10.0,-10.0,-10.0,-10.0,59400.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,53820.0,26320.0,23570.0,23870.0,13384.0,8760.0,16660.0,19890.0,11850.0,9570.0,4870.0,4332.0,5476.0,7388.0,8216.0,8380.0,9990.0,11730.0,9630.0,10264.0,11270.0,8240.0,9740.0,12820.0,18800.0,19680.0,12840.0,11820.0,8920.0,4756.0,2664.0,3230.0,2672.0,3040.0,3202.0,2250.0,1277.0,1131.0,1052.0,753.0,1404.0,1308.0,822.0,396.8,244.4,222.1,189.4,276.5,419.5,548.0,593.0,677.5,815.5,880.5,1062.0,1390.0,2003.0,1436.0,824.5,736.0,666.0,659.0,683.0,538.5,424.0,508.5,430.0,327.8,377.2,341.0,255.9,187.4,176.2,151.4,117.3,129.1,97.94,60.78,43.56,26.27,54.2,63.66,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,22240.0,9976.0,9730.0,20100.0,22720.0,17360.0,15190.0,13390.0,12740.0,17540.0,16380.0,12660.0,11910.0,6228.0,4092.0,3034.0,2670.0,3980.0,4650.0,5880.0,4360.0,2546.0,2596.0,3076.0,2300.0,1431.0,938.0,892.0,1654.0,1916.0,2410.0,1694.0,759.0,671.5,862.0,774.0,563.5,600.5,643.0,687.5,776.5,622.5,471.0,402.8,471.0,531.0,424.8,285.5,192.2,128.2,94.56,95.94,93.0,126.9,246.5,309.0,374.0,277.8,350.0,414.0,490.5,565.0,543.0,563.5,247.6,142.2,186.6,185.2,167.0,123.7,67.75,167.4,133.2,75.3,83.9,79.56,65.0,72.25,55.78,38.0,41.72,48.22,41.44,25.36,20.89,14.7,26.12,29.92,0
1944.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,54500.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,58620.0,42940.0,28580.0,16850.0,5636.0,876.0,366.2,394.0,626.0,719.0,815.0,1526.0,1354.0,1444.0,2029.0,3248.0,4148.0,3064.0,3910.0,3690.0,6984.0,3858.0,1276.0,1119.0,1325.0,967.5,789.0,565.5,527.5,583.5,431.0,498.5,334.2,243.8,146.1,128.1,144.9,150.6,145.6,126.9,146.9,82.4,51.28,49.4,52.66,71.25,133.8,191.8,306.8,314.8,289.0,269.0,286.8,255.6,326.8,270.5,274.8,160.9,140.0,151.5,155.2,96.8,96.7,86.8,82.75,64.5,51.6,42.5,39.16,24.16,21.17,18.6,14.94,25.11,20.11,33.28,15.74,9.23,9.664,8.305,0
1199.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,62050.0,16720.0,7150.0,6148.0,7916.0,13110.0,12110.0,6330.0,4924.0,3070.0,1639.0,1009.0,949.5,993.0,897.0,604.0,481.0,582.5,848.0,1333.0,1776.0,1671.0,1672.0,2040.0,2092.0,2444.0,2514.0,2870.0,3612.0,2692.0,2088.0,2420.0,3026.0,3264.0,2452.0,1906.0,2484.0,2044.0,1569.0,1784.0,2162.0,2172.0,1518.0,1457.0,1292.0,1351.0,1255.0,1268.0,642.5,315.2,207.4,206.5,346.0,308.8,462.0,819.0,600.5,512.0,513.0,593.5,654.5,605.5,630.5,631.5,439.8,460.5,452.2,373.8,315.8,289.8,200.8,282.5,281.0,206.0,214.9,186.4,157.8,116.25,118.6,90.25,119.4,119.1,82.56,41.56,37.34,32.03,48.72,57.84,0
19890.0,-10.0,-10.0,-10.0,-10.0,-10.0,39040.0,55800.0,-10.0,-10.0,34240.0,7116.0,1250.0,960.0,1192.0,2312.0,12960.0,15320.0,2332.0,844.0,744.5,1473.0,5320.0,8124.0,11780.0,17630.0,9480.0,3056.0,676.5,170.2,83.06,42.34,35.44,38.3,58.94,74.7,116.44,108.2,92.8,81.0,57.62,89.7,114.25,107.75,89.75,78.7,84.1,103.8,129.9,117.75,94.44,121.75,200.4,143.9,71.94,54.84,42.3,33.28,55.75,124.2,94.4,31.34,24.83,27.34,18.34,12.164,9.19,12.805,22.19,27.98,37.34,39.6,52.47,66.44,72.9,56.34,46.56,34.6,19.48,20.34,21.61,25.83,16.58,10.984,9.89,7.957,6.723,7.1,7.113,5.848,5.246,5.492,5.15,4.062,4.098,4.625,4.6,2.457,2.688,9.28,12.85,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,5576.0,1414.0,1268.0,2506.0,4908.0,5090.0,5344.0,5050.0,5140.0,3594.0,2884.0,3526.0,6348.0,5590.0,2182.0,738.0,343.2,340.5,343.0,303.5,522.5,929.5,1117.0,1078.0,944.5,708.5,729.5,685.5,500.2,566.0,938.0,593.5,218.1,108.2,75.9,96.2,71.4,59.75,47.8,27.14,20.42,35.3,48.47,39.8,29.62,32.62,29.05,22.16,25.19,27.97,19.42,14.516,19.67,14.52,7.703,9.05,7.195,5.492,6.457,8.29,15.164,26.73,42.0,52.5,50.25,36.8,38.56,35.0,37.2,30.4,22.81,16.69,15.7,18.72,22.89,24.83,14.8,6.56,9.65,12.13,14.42,10.266,8.23,6.0,5.69,6.887,4.723,2.701,3.652,4.508,2.941,3.14,9.34,12.016,9.13,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,33150.0,43650.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,47870.0,13000.0,14344.0,25340.0,-10.0,-10.0,-10.0,27630.0,11360.0,2154.0,803.5,648.5,708.5,784.5,882.5,934.5,991.0,764.0,971.0,992.5,1013.0,1226.0,936.5,782.0,725.5,747.0,592.5,444.8,346.0,402.0,536.5,569.0,583.5,583.5,438.8,318.0,380.2,396.2,298.5,188.2,199.2,216.9,330.5,263.2,103.8,73.06,39.53,30.05,40.44,49.38,50.62,57.25,74.3,81.9,111.56,109.7,88.06,133.9,327.2,348.0,212.1,123.5,108.2,91.8,96.4,65.4,40.1,58.62,41.84,23.48,27.28,30.44,19.17,11.914,16.1,15.63,12.25,16.47,12.77,7.957,7.645,9.8,32.03,34.56,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,52800.0,36160.0,17550.0,4580.0,1515.0,2046.0,6450.0,12050.0,9470.0,5492.0,3834.0,2636.0,2926.0,2974.0,1966.0,1339.0,862.0,614.0,408.0,464.5,347.8,195.1,173.2,271.0,566.0,622.0,730.0,1098.0,960.0,827.5,1429.0,857.5,1007.5,1507.0,1409.0,1316.0,624.5,900.5,1466.0,1398.0,666.5,1118.0,1235.0,345.8,286.8,410.5,261.8,87.06,74.0,74.25,85.3,44.72,37.25,28.06,16.34,11.266,12.19,25.83,20.48,15.97,16.45,21.48,29.61,48.16,46.47,61.47,90.3,50.5,23.97,16.88,26.61,19.2,25.66,24.66,32.75,83.8,74.8,36.8,27.39,40.44,34.72,13.67,13.914,21.11,23.8,13.95,8.83,8.54,7.75,5.65,26.36,41.8,0
8616.0,57470.0,-10.0,-10.0,-10.0,-10.0,59600.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,53700.0,26300.0,23520.0,23860.0,13380.0,8710.0,16640.0,19820.0,11816.0,9550.0,4850.0,4320.0,5460.0,7364.0,8184.0,8360.0,9970.0,11730.0,9600.0,10250.0,11256.0,8216.0,9710.0,12800.0,18780.0,19620.0,12810.0,11800.0,8890.0,4748.0,2658.0,3222.0,2668.0,3032.0,3192.0,2240.0,1274.0,1129.0,1050.0,751.0,1401.0,1304.0,819.5,395.8,243.9,221.4,189.0,276.0,418.5,547.0,593.5,676.5,813.5,879.0,1061.0,1385.0,1997.0,1432.0,822.5,735.0,663.5,655.0,681.0,537.0,422.8,508.2,429.2,327.2,376.8,341.5,255.0,186.4,175.8,151.0,117.06,128.9,97.7,60.72,43.38,26.17,53.84,63.4,0
32300.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,36320.0,20560.0,9560.0,2236.0,2350.0,11350.0,9580.0,3132.0,636.0,170.5,113.8,391.0,1667.0,2640.0,2048.0,1591.0,1653.0,1940.0,1415.0,959.5,1074.0,1393.0,1325.0,973.0,774.5,1106.0,926.0,436.8,286.8,214.2,172.9,191.2,286.0,330.8,194.9,213.5,179.0,122.56,130.0,138.9,312.2,330.8,238.1,324.0,465.5,546.5,470.2,251.9,112.56,76.5,60.9,42.84,48.94,33.9,24.23,24.05,34.38,57.72,91.7,87.56,90.5,106.56,106.1,92.06,86.44,90.9,105.1,99.1,61.38,52.0,100.3,88.4,40.56,30.61,17.17,27.5,27.89,24.42,17.55,22.05,16.61,8.31,8.99,15.14,10.22,12.14,14.984,14.65,11.586,7.71,11.39,8.24,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,58080.0,-10.0,-10.0,52380.0,36320.0,17700.0,4628.0,1490.0,1995.0,6464.0,12000.0,9340.0,5250.0,3668.0,2626.0,2924.0,2876.0,1869.0,1277.0,842.5,571.0,386.2,418.0,311.8,153.6,142.5,248.8,546.5,638.0,711.5,1086.0,909.0,930.0,1404.0,871.0,1031.0,1475.0,1382.0,1288.0,648.0,875.5,1430.0,1367.0,855.0,1140.0,1204.0,402.2,283.8,411.8,265.8,94.7,72.7,73.8,85.5,41.47,37.94,26.95,15.6,11.2,12.56,24.95,21.8,14.99,16.94,21.48,29.25,46.84,44.12,61.34,93.2,48.4,25.5,17.17,25.4,21.12,26.19,25.02,31.39,84.75,73.06,40.53,20.4,40.8,33.25,14.04,13.79,21.4,22.9,12.55,8.68,8.26,7.14,4.746,26.08,41.75,0
9040.0,58050.0,-10.0,-10.0,-10.0,-10.0,60580.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,52600.0,26140.0,22690.0,24370.0,13610.0,8610.0,16430.0,19550.0,12360.0,9576.0,4910.0,4160.0,5724.0,7470.0,8190.0,8400.0,9780.0,11656.0,9840.0,10220.0,11480.0,8004.0,9640.0,12800.0,18800.0,19520.0,11990.0,11590.0,8790.0,4732.0,2734.0,3174.0,2798.0,2950.0,3158.0,2174.0,1287.0,1154.0,1067.0,762.5,1391.0,1305.0,831.5,400.0,235.6,216.8,203.5,279.0,432.0,522.5,628.0,681.0,799.5,867.0,1049.0,1395.0,2039.0,1385.0,809.0,748.5,636.5,670.5,666.5,533.5,428.8,496.8,428.2,306.0,376.8,352.2,253.1,189.6,175.4,155.0,111.9,126.06,97.7,59.75,42.4,26.38,51.84,65.0,0
14750.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,21520.0,21140.0,25860.0,61900.0,-10.0,44860.0,24290.0,23330.0,29000.0,37950.0,50660.0,50800.0,21060.0,5136.0,1513.0,646.0,261.8,99.3,49.03,65.9,127.4,246.4,416.2,735.0,1375.0,1870.0,2952.0,3494.0,3472.0,2045.0,1040.0,584.5,256.0,131.9,131.6,100.1,99.56,129.2,112.2,77.56,47.12,40.9,39.22,40.4,33.44,39.88,81.7,63.78,22.45,12.52,11.72,7.2,7.957,14.836,22.3,34.72,41.7,71.2,67.06,59.66,80.44,111.2,137.9,113.0,89.0,53.56,43.9,31.78,26.5,19.17,15.66,14.58,10.125,8.15,10.305,11.32,8.71,6.29,7.938,8.484,10.27,12.83,13.555,10.62,3.701,4.176,14.62,21.42,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,5640.0,1439.0,1301.0,2458.0,4896.0,5030.0,5444.0,5000.0,5130.0,3714.0,2828.0,3608.0,6444.0,5600.0,2272.0,731.0,346.0,339.8,336.8,303.5,526.0,949.0,1119.0,1095.0,908.0,724.0,747.5,678.0,494.8,556.0,940.5,602.5,221.1,108.1,77.4,93.4,73.8,62.2,48.78,28.61,21.44,35.62,47.97,38.3,29.67,32.78,28.69,20.5,24.67,27.69,18.8,15.59,20.4,14.18,7.8,9.02,7.36,5.75,6.395,8.43,15.74,27.66,42.47,52.5,50.4,37.5,38.22,36.2,37.44,30.42,22.78,17.97,15.54,18.7,22.95,24.42,15.22,5.867,9.52,12.12,14.32,11.29,8.34,5.75,5.496,6.984,4.707,2.736,3.627,4.36,2.957,3.162,9.234,11.93,9.17,0
34180.0,-10.0,-10.0,-10.0,-10.0,-10.0,27170.0,44130.0,53340.0,59740.0,45000.0,33020.0,13930.0,4692.0,1463.0,1634.0,6720.0,19280.0,16330.0,4904.0,1562.0,1096.0,2032.0,3400.0,5324.0,9150.0,8590.0,2512.0,546.0,181.2,196.5,338.8,492.0,722.5,824.5,723.5,860.0,677.0,874.5,1433.0,1622.0,2010.0,1932.0,1272.0,823.0,724.5,601.0,777.0,655.0,336.2,646.5,748.5,923.0,1109.0,577.5,337.2,220.5,166.1,263.2,350.0,308.8,228.6,115.06,51.72,34.1,47.72,42.62,104.94,147.0,132.8,114.1,135.6,139.9,144.9,120.44,127.7,187.0,103.4,69.3,79.75,79.25,92.8,53.62,26.44,26.48,33.56,28.45,29.92,25.33,23.7,15.195,14.62,12.06,11.39,12.35,13.99,16.94,16.66,9.48,15.06,16.9,0
64640.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,54880.0,25010.0,27970.0,24300.0,17660.0,8020.0,5610.0,7172.0,5544.0,6290.0,9150.0,6690.0,3282.0,2045.0,1786.0,2046.0,2736.0,2006.0,1046.0,1315.0,1907.0,1787.0,1325.0,1179.0,1393.0,1520.0,1479.0,1308.0,1407.0,1532.0,1685.0,1441.0,1288.0,808.5,718.0,952.0,485.8,506.0,621.5,527.5,477.8,466.5,511.8,596.5,373.5,231.1,290.0,357.5,283.2,208.4,181.1,116.4,86.25,85.6,96.75,128.8,162.1,228.2,309.0,312.2,230.4,184.2,288.8,443.0,451.8,253.4,156.0,201.2,184.0,168.8,114.06,87.9,115.7,93.44,61.4,58.12,50.5,44.38,50.7,53.97,35.28,21.61,22.7,26.48,18.4,12.8,12.78,22.03,18.08,0
34140.0,-10.0,-10.0,-10.0,-10.0,-10.0,27090.0,44130.0,53380.0,59680.0,45060.0,33060.0,13910.0,4710.0,1463.0,1631.0,6700.0,19230.0,16344.0,4908.0,1556.0,1091.0,2040.0,3382.0,5316.0,9150.0,8590.0,2526.0,545.0,182.4,194.2,339.8,494.2,723.5,825.5,722.5,860.5,672.0,872.0,1435.0,1622.0,2013.0,1928.0,1269.0,824.0,723.5,599.5,777.0,655.0,334.8,649.0,747.5,926.0,1111.0,577.5,337.0,220.2,165.6,262.5,351.0,308.8,228.0,115.25,52.0,34.16,47.72,42.44,105.2,147.1,132.8,114.0,135.1,139.9,144.9,120.06,127.3,187.0,103.4,69.4,79.4,79.44,93.1,53.6,26.42,26.52,33.47,28.4,29.72,25.27,23.69,15.09,14.54,12.086,11.34,12.34,13.984,16.83,16.47,9.375,15.125,16.95,0
40220.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,54270.0,-10.0,-10.0,-10.0,-10.0,11720.0,4190.0,3916.0,9180.0,38430.0,43360.0,14820.0,6468.0,4950.0,4428.0,4984.0,5660.0,4736.0,2564.0,1938.0,2738.0,6176.0,8290.0,8380.0,12140.0,17440.0,17150.0,14180.0,7610.0,4350.0,3400.0,3070.0,2570.0,2304.0,2354.0,2082.0,1368.0,1191.0,977.5,1203.0,2212.0,2192.0,1208.0,862.0,1083.0,1941.0,1542.0,871.5,746.5,447.8,269.8,345.5,513.0,389.8,149.8,123.06,75.3,61.8,66.7,119.8,203.9,266.8,276.2,252.4,231.2,305.8,501.5,620.5,414.5,215.1,139.8,105.44,132.1,136.4,112.1,81.94,56.97,47.2,54.75,52.47,51.56,53.0,49.22,40.5,28.98,20.53,17.3,24.81,41.56,27.98,14.44,9.95,17.97,18.78,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,60400.0,-10.0,-10.0,-10.0,-10.0,47400.0,10960.0,4056.0,3466.0,4100.0,6484.0,6668.0,5456.0,7460.0,9200.0,12260.0,11496.0,7108.0,5892.0,6680.0,5500.0,2690.0,1045.0,448.5,203.1,143.4,104.8,61.9,52.6,43.94,51.0,59.75,57.62,40.5,32.75,39.97,38.66,27.4,23.6,12.45,12.12,18.94,23.83,16.92,15.31,13.734,11.92,15.57,15.93,15.18,16.16,13.17,9.555,11.81,9.07,8.02,6.984,5.754,3.582,2.725,2.254,3.467,4.934,6.285,7.746,9.086,16.83,32.78,35.75,41.0,41.03,28.39,16.1,11.66,8.78,10.664,9.86,5.87,3.65,2.195,1.625,3.127,6.65,9.25,7.387,10.2,9.6,5.27,3.924,3.824,4.805,5.203,5.676,17.92,17.95,0
30370.0,-10.0,-10.0,-10.0,-10.0,-10.0,28140.0,13310.0,19400.0,31360.0,57600.0,-10.0,-10.0,21780.0,15790.0,33300.0,-10.0,-10.0,40640.0,60200.0,60060.0,37200.0,10210.0,3796.0,1887.0,866.5,314.0,225.0,453.8,542.5,818.0,1297.0,1861.0,2238.0,1884.0,2220.0,2394.0,2164.0,2408.0,3392.0,2486.0,2272.0,3260.0,2784.0,1855.0,1307.0,1471.0,1786.0,2250.0,2084.0,1477.0,1383.0,2154.0,1462.0,644.5,539.5,426.5,295.8,194.1,232.8,209.6,134.6,100.44,74.1,55.62,57.4,53.38,64.4,83.6,147.1,129.1,113.44,191.9,205.2,250.0,302.8,238.8,133.2,117.9,132.5,133.4,129.1,70.44,52.03,57.84,59.12,41.97,37.0,41.53,33.97,24.17,18.48,13.086,16.0,25.33,28.23,27.17,15.89,16.56,19.84,11.05,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,55200.0,27180.0,9360.0,4156.0,3804.0,5280.0,7148.0,6004.0,2126.0,1045.0,615.0,388.8,327.2,352.2,253.6,252.1,270.0,361.5,301.2,141.2,100.0,96.56,134.0,137.8,185.2,155.9,98.2,71.44,48.5,61.12,55.8,63.53,79.8,100.06,87.1,85.1,79.44,102.2,81.7,91.4,84.9,90.0,115.2,252.4,535.0,654.5,509.5,293.2,256.8,405.5,442.0,437.5,341.8,195.9,212.9,243.5,333.0,400.5,540.0,896.5,784.5,655.5,430.0,459.0,575.5,407.0,478.5,378.2,328.8,252.0,267.5,256.5,184.5,192.8,161.0,122.8,74.5,57.2,71.44,85.8,80.5,42.9,31.16,32.0,24.12,33.97,37.3,23.92,19.28,13.76,13.195,8.38,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,37540.0,30300.0,22830.0,11630.0,4856.0,2596.0,3126.0,4988.0,8180.0,5820.0,1735.0,822.5,843.5,1601.0,2700.0,2848.0,1940.0,1097.0,804.5,589.5,457.8,402.5,369.5,366.2,572.5,513.5,714.0,611.0,614.0,677.0,527.0,377.0,352.5,349.5,593.0,619.0,569.5,362.5,446.8,556.5,419.8,425.5,450.0,371.0,425.0,381.8,248.9,247.9,230.2,234.9,259.5,160.9,156.9,221.9,82.1,32.3,27.84,40.2,53.97,69.5,73.8,77.44,59.75,61.78,64.1,88.06,97.44,152.1,121.1,73.8,66.3,46.84,40.38,49.12,40.66,39.56,56.16,39.03,18.23,25.02,29.02,22.31,13.02,15.1,14.46,7.59,10.31,9.4,8.625,9.555,6.152,21.73,29.78,0
18140.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,47680.0,-10.0,-10.0,-10.0,38400.0,13180.0,7984.0,6104.0,11336.0,15784.0,32720.0,-10.0,-10.0,16900.0,13544.0,18670.0,10810.0,6740.0,4372.0,3924.0,2910.0,1100.0,701.0,574.0,1387.0,1705.0,1075.0,921.0,1387.0,1393.0,1728.0,2986.0,2684.0,2448.0,1548.0,1452.0,1453.0,1809.0,2554.0,1925.0,1031.0,599.5,462.2,702.0,1398.0,861.5,521.5,342.5,365.0,174.9,169.4,271.0,145.0,103.6,130.8,110.4,58.28,39.56,71.94,83.25,166.2,140.4,94.25,104.9,121.6,179.2,184.9,186.9,135.9,127.2,111.5,114.06,76.56,91.6,82.9,69.06,53.22,57.72,35.6,24.73,26.31,38.44,35.38,27.86,25.72,21.06,22.45,30.72,22.6,19.64,12.74,11.43,7.26,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,47100.0,26050.0,28350.0,21420.0,3464.0,485.2,260.0,256.8,305.2,554.5,679.5,237.2,50.1,23.58,31.75,49.66,152.4,498.8,1867.0,2222.0,934.0,434.0,241.5,209.4,219.4,227.5,132.4,186.9,221.1,271.5,311.2,212.8,178.8,267.5,446.0,384.5,170.9,97.3,60.03,54.44,70.5,61.25,44.9,41.3,35.66,34.44,38.62,34.9,20.55,12.3,9.99,13.63,18.28,14.6,11.65,7.44,6.805,7.473,6.406,5.867,5.477,10.1,21.11,22.34,20.22,22.36,31.56,34.06,40.2,28.48,18.17,12.34,11.05,14.48,20.86,11.84,5.99,5.74,4.965,3.951,5.367,6.457,4.4,3.252,4.547,4.73,4.01,4.547,4.51,4.86,3.598,4.41,12.82,15.56,0
-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,31680.0,28670.0,29260.0,32830.0,50240.0,-10.0,63360.0,10670.0,3866.0,3852.0,7612.0,22830.0,37120.0,17000.0,6630.0,3932.0,2606.0,3102.0,4292.0,8004.0,9110.0,5704.0,4550.0,4250.0,2964.0,2554.0,2434.0,2856.0,2474.0,2702.0,2226.0,1143.0,1040.0,726.0,894.0,925.0,649.5,381.8,226.2,170.1,186.5,196.2,176.4,212.6,264.8,209.8,236.4,251.8,354.5,302.8,161.4,133.8,297.0,289.5,68.25,30.97,24.47,28.88,33.78,31.3,42.3,43.3,67.8,114.1,114.5,79.2,110.44,171.5,198.8,105.4,58.62,42.44,46.6,45.22,48.12,39.16,32.0,33.88,35.53,33.72,35.75,30.81,23.06,17.27,18.08,17.16,15.22,31.8,38.38,21.83,9.08,3.89,20.5,28.81,0
3960.0,18240.0,56800.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,56300.0,19580.0,6596.0,3296.0,1727.0,1195.0,1102.0,1324.0,3120.0,5330.0,4468.0,4078.0,4296.0,4320.0,4038.0,3752.0,2924.0,4544.0,5136.0,4548.0,3222.0,1753.0,2276.0,2662.0,1776.0,1718.0,2200.0,1953.0,1981.0,1964.0,2922.0,2840.0,1313.0,1128.0,930.0,644.0,585.5,580.0,611.0,430.8,257.2,308.2,407.5,600.5,657.5,492.0,703.5,901.0,808.0,697.0,719.5,1223.0,787.0,552.0,679.0,639.5,525.0,488.5,406.8,294.2,335.0,304.5,177.1,185.0,193.9,133.5,94.94,98.06,70.5,69.94,61.5,47.97,36.62,19.05,18.1,29.95,31.36,0
40060.0,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,56160.0,-10.0,-10.0,-10.0,-10.0,11520.0,4110.0,3872.0,8450.0,38980.0,44060.0,14660.0,6416.0,4964.0,4296.0,5024.0,5612.0,4730.0,2550.0,1901.0,2754.0,6110.0,8260.0,8300.0,11650.0,17940.0,17520.0,14370.0,7700.0,4340.0,3380.0,3142.0,2606.0,2342.0,2398.0,2074.0,1392.0,1197.0,1006.5,1250.0,2228.0,2212.0,1221.0,887.0,1129.0,1935.0,1500.0,875.5,736.5,455.8,266.5,331.8,512.0,391.5,153.1,122.4,78.25,60.66,68.44,118.3,206.6,273.8,275.0,255.9,226.5,306.8,508.5,620.0,412.2,219.2,138.1,106.44,128.2,139.6,111.2,81.6,56.78,48.53,54.97,52.34,52.1,51.75,49.1,40.5,28.67,21.05,17.0,24.25,41.34,28.33,14.81,9.49,18.64,18.34,0
